OrderID,ClientName,ServiceType,OrderDate,CompletionDate,Revenue,Cost,Status
5275.0,DELTA corp,BI Report,2024-03-28,2024-02-12,98254,,In Progress
5276.0,Delta Corp,Data Cleanup,2024-04-30,2024-02-27,64823,34071.0,In Progress
5277.0,ABC ltd,BI Report,2024-01-03,2024-02-02,63122,83821.0,In Progress
5278.0,XYZ Pvt,Data Cleanup,2024-02-29,2024-03-22,28589,83806.0,Pending
5279.0,Delta Corp,BI Report,2024-03-19,2024-06-10,54768,,In Progress
5280.0,DELTA corp,Data Cleanup,2024-05-24,2024-07-23,79986,27830.0,Pending
5281.0,DELTA corp,Data Cleanup,2024-02-01,2024-05-23,100558,50365.0,Pending
5282.0,ABC ltd,Data Cleanup,2024-01-07,2024-06-28,119389,89806.0,In Progress
5283.0,DELTA corp,Automation,2024-03-11,2024-06-26,15234,81363.0,Pending
5284.0,DELTA corp,Data Cleanup,2024-05-07,2024-01-23,87370,35324.0,Pending
5285.0,ABC ltd,Data Cleanup,2024-02-27,2024-02-24,30055,34088.0,Done
5286.0,DELTA corp,BI Report,2024-06-16,2024-04-03,83743,76459.0,Pending
5287.0,XYZ Pvt,Data Cleanup,2024-04-21,2024-06-30,17400,86422.0,Pending
5288.0,abc LTD,Data Cleanup,2024-02-17,2024-06-03,90145,70406.0,In Progress
5289.0,Delta Corp,Consulting,2024-06-27,2024-02-19,102009,46703.0,Done
5290.0,XYZ Pvt,Automation,2024-04-20,2024-07-12,104471,73422.0,Pending
5291.0,XYZ Pvt,Consulting,2024-03-11,2024-05-11,69157,28614.0,Pending
5292.0,abc LTD,BI Report,2024-06-13,2024-04-07,104410,24711.0,Pending
5293.0,Delta Corp,Automation,2024-03-15,2024-01-26,75598,25066.0,In Progress
5294.0,XYZ Pvt,Automation,2024-03-14,2024-07-22,40015,52291.0,In Progress
5295.0,DELTA corp,Consulting,2024-04-30,2024-07-12,94720,40891.0,Done
5296.0,abc LTD,Automation,2024-02-24,2024-03-21,110079,8753.0,Pending
5297.0,Delta Corp,Consulting,2024-02-10,2024-06-17,81186,48882.0,Done
5298.0,Xyz pvt,Data Cleanup,2024-04-06,2024-06-05,79430,,In Progress
5299.0,ABC ltd,Consulting,2024-05-27,2024-06-13,112925,47293.0,Pending
5300.0,DELTA corp,Automation,2024-02-02,2024-04-05,64185,11578.0,Pending
5301.0,abc LTD,Automation,2024-06-16,2024-07-10,107864,89004.0,Done
5302.0,ABC ltd,BI Report,2024-02-03,2024-04-10,77306,27229.0,Pending
5303.0,Xyz pvt,BI Report,2024-03-02,2024-04-10,34416,76474.0,In Progress
5304.0,XYZ Pvt,BI Report,2024-01-19,2024-03-20,93655,50886.0,Done
5305.0,XYZ Pvt,BI Report,2024-06-19,2024-04-24,88180,21875.0,Done
5306.0,Delta Corp,Automation,2024-01-10,2024-03-27,65262,70742.0,Pending
5307.0,abc LTD,BI Report,2024-04-29,2024-05-12,89189,87686.0,In Progress
5308.0,abc LTD,Consulting,2024-05-02,2024-04-17,94952,17701.0,Pending
5309.0,Delta Corp,Data Cleanup,2024-04-13,2024-05-17,105433,57121.0,Done
5310.0,ABC ltd,Automation,2024-05-20,2024-05-28,68662,31291.0,Done
5311.0,XYZ Pvt,BI Report,2024-01-05,2024-05-23,82410,32116.0,In Progress
5312.0,XYZ Pvt,Automation,2024-02-27,2024-02-09,67191,13886.0,Done
5313.0,abc LTD,BI Report,2024-02-28,2024-04-26,90965,21672.0,In Progress
5314.0,abc LTD,Automation,2024-05-07,2024-07-26,27213,22508.0,Pending
5315.0,Delta Corp,BI Report,2024-03-26,2024-06-23,63987,82928.0,In Progress
5316.0,Xyz pvt,Data Cleanup,2024-04-13,2024-04-01,98176,45936.0,Pending
5317.0,ABC ltd,BI Report,2024-05-22,2024-05-03,74783,54190.0,Pending
,DELTA corp,Consulting,2024-05-08,2024-04-12,76353,11281.0,Done
5319.0,Xyz pvt,Automation,2024-02-07,2024-03-26,116544,82346.0,Pending
5320.0,Xyz pvt,Automation,2024-04-16,2024-05-22,30802,59864.0,Done
5321.0,abc LTD,Consulting,2024-04-18,2024-03-27,96658,55659.0,In Progress
5322.0,abc LTD,Consulting,2024-02-22,2024-05-20,75646,20924.0,In Progress
5323.0,abc LTD,Data Cleanup,2024-02-21,2024-01-31,102189,89559.0,Pending
5324.0,Xyz pvt,Automation,2024-01-01,2024-01-08,58671,72966.0,In Progress
5325.0,ABC ltd,Data Cleanup,2024-01-11,2024-03-04,104637,36468.0,Pending
5326.0,abc LTD,Automation,2024-02-27,2024-04-30,81945,36379.0,In Progress
,XYZ Pvt,Automation,2024-05-07,2024-05-15,58388,69654.0,Pending
5328.0,ABC ltd,Data Cleanup,2024-06-16,2024-06-19,49600,,Pending
5329.0,XYZ Pvt,Automation,2024-02-13,2024-05-14,98944,62255.0,In Progress
5330.0,ABC ltd,Automation,2024-01-06,2024-05-29,75690,24664.0,In Progress
5331.0,abc LTD,Data Cleanup,2024-06-04,2024-07-24,20736,21633.0,In Progress
5332.0,DELTA corp,BI Report,2024-06-07,2024-02-10,85529,52337.0,In Progress
5333.0,Delta Corp,Data Cleanup,2024-01-08,2024-03-31,58871,12932.0,Pending
5334.0,abc LTD,Automation,2024-01-05,2024-04-12,62165,24205.0,Pending
5335.0,Xyz pvt,Consulting,2024-04-15,2024-05-08,71786,59111.0,In Progress
5336.0,DELTA corp,BI Report,2024-04-21,2024-03-18,46247,57541.0,In Progress
5337.0,Xyz pvt,Consulting,2024-01-17,2024-04-24,43821,78719.0,Done
5338.0,ABC ltd,BI Report,2024-06-14,2024-05-06,18213,28744.0,Pending
5339.0,Xyz pvt,Consulting,2024-01-09,2024-05-14,44495,10053.0,Pending
5340.0,DELTA corp,BI Report,2024-03-18,2024-08-05,86744,,In Progress
5341.0,DELTA corp,Data Cleanup,2024-01-14,2024-06-15,24644,42934.0,Done
,abc LTD,BI Report,2024-06-02,2024-02-01,21453,48874.0,In Progress
5343.0,XYZ Pvt,BI Report,2024-04-22,2024-06-18,91629,72737.0,Pending
5344.0,abc LTD,BI Report,2024-03-31,2024-07-22,26263,,Pending
5345.0,ABC ltd,Automation,2024-01-25,2024-06-03,71480,63424.0,Done
5346.0,Xyz pvt,Consulting,2024-06-12,2024-03-13,80841,29566.0,In Progress
5347.0,XYZ Pvt,Data Cleanup,2024-04-07,2024-01-19,114688,53006.0,Done
5348.0,Delta Corp,Consulting,2024-06-09,2024-04-12,47021,66641.0,In Progress
5349.0,DELTA corp,Consulting,2024-01-03,2024-01-28,32958,54064.0,Done
5350.0,XYZ Pvt,Data Cleanup,2024-05-18,2024-06-25,81408,58368.0,In Progress
5351.0,XYZ Pvt,Automation,2024-04-21,2024-07-16,56128,78163.0,In Progress
5352.0,abc LTD,BI Report,2024-05-25,2024-04-29,102498,,In Progress
5353.0,Delta Corp,Automation,2024-02-16,2024-04-26,57563,80239.0,Pending
5354.0,DELTA corp,Automation,2024-06-20,2024-07-30,32414,59765.0,In Progress
5355.0,ABC ltd,BI Report,2024-02-19,2024-04-10,90462,42904.0,Pending
5356.0,ABC ltd,Consulting,2024-06-05,2024-03-23,70883,31695.0,Done
5357.0,XYZ Pvt,BI Report,2024-05-03,2024-03-06,52210,71205.0,In Progress
5358.0,XYZ Pvt,Data Cleanup,2024-03-30,2024-03-30,30290,14958.0,Pending
5359.0,Xyz pvt,BI Report,2024-03-07,2024-07-06,18667,10272.0,Done
5360.0,Delta Corp,Consulting,2024-01-02,2024-03-16,32660,,In Progress
5361.0,DELTA corp,Automation,2024-06-01,2024-03-30,87089,11018.0,Done
5362.0,XYZ Pvt,Automation,2024-05-26,2024-02-24,97462,86496.0,Pending
5363.0,Xyz pvt,BI Report,2024-06-16,2024-05-24,72698,75751.0,Pending
5364.0,Delta Corp,Data Cleanup,2024-01-02,2024-07-30,19808,27628.0,In Progress
5365.0,DELTA corp,Consulting,2024-03-05,2024-01-20,109148,89406.0,Pending
5366.0,ABC ltd,Automation,2024-03-31,2024-05-29,55499,65198.0,Pending
5367.0,Xyz pvt,BI Report,2024-06-21,2024-02-08,43015,,Done
5368.0,Delta Corp,Data Cleanup,2024-04-25,2024-02-09,48351,22578.0,In Progress
5369.0,Xyz pvt,Data Cleanup,2024-02-18,2024-02-13,64662,,In Progress
5370.0,XYZ Pvt,Automation,2024-03-09,2024-07-29,89674,29585.0,In Progress
5371.0,abc LTD,Automation,2024-06-14,2024-07-06,51241,42225.0,Done
5372.0,ABC ltd,Consulting,2024-05-11,2024-07-10,16198,11546.0,Pending
5373.0,XYZ Pvt,Data Cleanup,2024-05-24,2024-05-17,107983,54622.0,In Progress
5374.0,XYZ Pvt,Consulting,2024-05-05,2024-02-04,117299,35703.0,In Progress
5375.0,Delta Corp,Data Cleanup,2024-02-22,2024-05-16,27113,11664.0,Done
5376.0,Xyz pvt,Data Cleanup,2024-04-21,2024-05-27,109285,39099.0,Done
5377.0,ABC ltd,BI Report,2024-06-07,2024-04-17,117839,61084.0,In Progress
5378.0,XYZ Pvt,Automation,2024-05-29,2024-06-16,53639,50319.0,In Progress
5379.0,Delta Corp,Data Cleanup,2024-05-18,2024-03-19,79036,,Done
5380.0,ABC ltd,Consulting,2024-06-10,2024-02-29,100223,58891.0,Done
5381.0,Xyz pvt,Automation,2024-04-22,2024-07-17,82983,73007.0,Done
5382.0,XYZ Pvt,Consulting,2024-05-22,2024-03-05,89944,30141.0,Done
5383.0,DELTA corp,Automation,2024-04-23,2024-01-29,32674,,Pending
5384.0,XYZ Pvt,Automation,2024-05-17,2024-01-27,27413,29628.0,Pending
5385.0,XYZ Pvt,Data Cleanup,2024-02-17,2024-06-25,69986,35243.0,In Progress
5386.0,ABC ltd,BI Report,2024-01-31,2024-02-06,62937,71747.0,Pending
5387.0,ABC ltd,Data Cleanup,2024-02-06,2024-04-09,88085,73198.0,Done
,ABC ltd,Automation,2024-04-17,2024-03-28,38071,52770.0,In Progress
5389.0,ABC ltd,Data Cleanup,2024-01-28,2024-07-02,89229,15937.0,Done
,Delta Corp,Data Cleanup,2024-06-07,2024-08-05,58831,64004.0,Pending
5391.0,abc LTD,Automation,2024-03-10,2024-01-08,97306,53618.0,Done
5392.0,Delta Corp,Automation,2024-01-14,2024-03-15,56371,61103.0,In Progress
5393.0,XYZ Pvt,Data Cleanup,2024-05-01,2024-06-13,82542,14493.0,Pending
,Delta Corp,Data Cleanup,2024-01-16,2024-05-14,20213,33957.0,In Progress
5395.0,Xyz pvt,Data Cleanup,2024-01-25,2024-04-02,78815,12117.0,Pending
5396.0,DELTA corp,Consulting,2024-06-15,2024-04-23,66299,20501.0,Done
5397.0,ABC ltd,Data Cleanup,2024-03-06,2024-03-04,51636,9188.0,In Progress
5398.0,Xyz pvt,Consulting,2024-02-07,2024-07-24,78948,55243.0,Pending
5399.0,DELTA corp,BI Report,2024-06-17,2024-03-22,90066,,Pending
5400.0,Xyz pvt,Consulting,2024-04-12,2024-01-19,62128,,Pending
5401.0,XYZ Pvt,Data Cleanup,2024-04-07,2024-02-25,87173,74332.0,Pending
5402.0,ABC ltd,BI Report,2024-04-24,2024-05-23,64504,88372.0,Done
5403.0,Xyz pvt,Consulting,2024-02-09,2024-03-23,85500,78681.0,Done
5404.0,XYZ Pvt,Consulting,2024-03-04,2024-03-25,67340,,Pending
5405.0,ABC ltd,Automation,2024-03-29,2024-01-15,49070,58012.0,Done
5406.0,abc LTD,BI Report,2024-04-09,2024-08-04,88285,81711.0,Done
5407.0,XYZ Pvt,Automation,2024-05-23,2024-03-25,81382,75050.0,Pending
5408.0,Delta Corp,BI Report,2024-03-22,2024-05-08,93926,23451.0,Done
5409.0,ABC ltd,Consulting,2024-03-17,2024-07-09,94271,,In Progress
5410.0,Xyz pvt,Automation,2024-02-28,2024-02-08,104441,56393.0,In Progress
5411.0,DELTA corp,Data Cleanup,2024-03-31,2024-05-05,29876,,Done
,Xyz pvt,Consulting,2024-04-07,2024-03-25,94503,9369.0,Pending
5413.0,Delta Corp,BI Report,2024-05-18,2024-07-29,66676,22068.0,In Progress
5414.0,Delta Corp,BI Report,2024-01-01,2024-02-27,33262,49658.0,Done
5415.0,Xyz pvt,Automation,2024-01-13,2024-06-09,117409,16116.0,Done
5416.0,DELTA corp,Automation,2024-01-30,2024-01-23,100550,51687.0,Pending
5417.0,ABC ltd,BI Report,2024-01-18,2024-06-07,39054,,Pending
,XYZ Pvt,Consulting,2024-03-18,2024-04-16,110491,39237.0,Done
5419.0,Delta Corp,Automation,2024-05-20,2024-05-19,38051,13364.0,Pending
5420.0,Delta Corp,Data Cleanup,2024-02-01,2024-06-26,43385,73626.0,In Progress
5421.0,Delta Corp,BI Report,2024-03-11,2024-04-12,50587,85622.0,In Progress
5422.0,DELTA corp,Data Cleanup,2024-02-19,2024-02-19,70131,84925.0,Done
5423.0,abc LTD,BI Report,2024-04-25,2024-07-22,108019,24855.0,Done
5424.0,DELTA corp,Data Cleanup,2024-04-22,2024-02-09,42653,61634.0,Pending
5425.0,ABC ltd,Consulting,2024-03-20,2024-07-03,59790,62278.0,In Progress
5426.0,ABC ltd,BI Report,2024-01-31,2024-04-28,57018,9111.0,Pending
5427.0,ABC ltd,Consulting,2024-02-20,2024-01-26,111430,,Done
5428.0,ABC ltd,Automation,2024-06-03,2024-06-09,75992,68258.0,Done
5429.0,ABC ltd,BI Report,2024-02-29,2024-04-10,110378,19408.0,Done
5430.0,Xyz pvt,Consulting,2024-02-02,2024-02-18,69840,32002.0,Done
5431.0,Delta Corp,Data Cleanup,2024-05-06,2024-03-25,100184,85674.0,Done
5432.0,DELTA corp,Consulting,2024-06-09,2024-03-01,112292,84963.0,Done
5433.0,Xyz pvt,BI Report,2024-05-05,2024-05-22,102943,,Pending
5434.0,DELTA corp,Consulting,2024-02-10,2024-06-04,59561,75925.0,Pending
5435.0,abc LTD,Data Cleanup,2024-01-19,2024-06-29,97594,23360.0,Pending
5436.0,XYZ Pvt,Data Cleanup,2024-02-10,2024-07-03,25070,,In Progress
5437.0,Delta Corp,Data Cleanup,2024-03-25,2024-05-27,54025,55565.0,Pending
5438.0,abc LTD,Automation,2024-03-29,2024-02-29,48779,25456.0,Done
5439.0,Xyz pvt,BI Report,2024-02-11,2024-02-17,31616,78982.0,Pending
5440.0,XYZ Pvt,Data Cleanup,2024-04-29,2024-02-24,110909,88239.0,Pending
5441.0,abc LTD,Automation,2024-01-23,2024-01-11,115477,47959.0,In Progress
5442.0,DELTA corp,Data Cleanup,2024-02-02,2024-06-14,116688,23058.0,Done
5443.0,XYZ Pvt,Consulting,2024-01-20,2024-03-07,15797,59492.0,In Progress
5444.0,DELTA corp,BI Report,2024-06-01,2024-02-29,54889,,In Progress
5445.0,abc LTD,Consulting,2024-03-30,2024-06-20,79390,77592.0,In Progress
5446.0,Xyz pvt,Automation,2024-04-13,2024-05-24,28594,86391.0,Pending
5447.0,DELTA corp,Consulting,2024-06-28,2024-04-30,62754,64849.0,Done
5448.0,XYZ Pvt,Consulting,2024-01-12,2024-02-05,68639,70313.0,Done
5449.0,abc LTD,Data Cleanup,2024-06-08,2024-03-19,88226,31488.0,In Progress
5450.0,DELTA corp,Consulting,2024-06-09,2024-07-04,27669,89308.0,Done
5451.0,Xyz pvt,Data Cleanup,2024-05-22,2024-02-08,99509,75192.0,Done
5452.0,Delta Corp,Data Cleanup,2024-02-20,2024-06-22,36085,79449.0,In Progress
5453.0,Xyz pvt,BI Report,2024-01-06,2024-01-15,43787,,Pending
5454.0,Xyz pvt,Automation,2024-03-31,2024-02-26,105620,81509.0,In Progress
5455.0,Delta Corp,Automation,2024-03-09,2024-07-26,39051,24975.0,In Progress
5456.0,Xyz pvt,Automation,2024-06-11,2024-07-08,70566,50392.0,Pending
5457.0,Delta Corp,Data Cleanup,2024-05-02,2024-03-23,65615,21305.0,Pending
5458.0,Delta Corp,Automation,2024-06-10,2024-01-08,92090,84215.0,Pending
5459.0,DELTA corp,Data Cleanup,2024-05-25,2024-07-08,67262,29961.0,Pending
5460.0,DELTA corp,BI Report,2024-04-24,2024-06-14,52639,8228.0,In Progress
5461.0,Delta Corp,Automation,2024-06-02,2024-05-19,93890,89179.0,Pending
5462.0,abc LTD,Data Cleanup,2024-04-20,2024-01-09,20289,31474.0,Done
5463.0,XYZ Pvt,Automation,2024-03-01,2024-06-20,39744,,In Progress
5464.0,abc LTD,Automation,2024-04-16,2024-02-22,32945,54343.0,In Progress
5465.0,Delta Corp,BI Report,2024-03-18,2024-03-19,104779,8739.0,Pending
5466.0,XYZ Pvt,Consulting,2024-04-04,2024-03-24,71964,27558.0,Pending
5467.0,DELTA corp,Automation,2024-03-14,2024-05-28,119590,45817.0,Done
5468.0,XYZ Pvt,BI Report,2024-02-17,2024-06-19,39227,59799.0,Pending
5469.0,Delta Corp,Automation,2024-04-05,2024-01-09,108284,,In Progress
5470.0,DELTA corp,Automation,2024-01-31,2024-01-09,97494,40272.0,Pending
5471.0,XYZ Pvt,Automation,2024-02-03,2024-05-04,24934,45339.0,Done
5472.0,XYZ Pvt,Automation,2024-03-27,2024-05-03,60530,87796.0,In Progress
5473.0,abc LTD,Consulting,2024-05-14,2024-06-08,68168,14594.0,In Progress
5474.0,XYZ Pvt,Consulting,2024-03-23,2024-08-06,91086,,Pending
5475.0,Delta Corp,Automation,2024-05-14,2024-08-06,80095,20572.0,Done
5476.0,ABC ltd,Automation,2024-02-16,2024-01-22,84560,25569.0,Done
5477.0,ABC ltd,BI Report,2024-05-15,2024-04-10,46772,77753.0,Pending
5478.0,ABC ltd,BI Report,2024-05-08,2024-03-15,23722,81184.0,In Progress
5479.0,Delta Corp,Data Cleanup,2024-05-04,2024-07-05,65142,25519.0,In Progress
5480.0,ABC ltd,Consulting,2024-03-17,2024-04-11,82656,39953.0,In Progress
5481.0,abc LTD,Automation,2024-01-03,2024-01-13,110625,27804.0,Pending
5482.0,Delta Corp,Consulting,2024-04-01,2024-04-28,101884,84286.0,In Progress
5483.0,DELTA corp,BI Report,2024-06-14,2024-07-04,20877,73537.0,In Progress
5484.0,Delta Corp,Consulting,2024-06-27,2024-01-10,33904,25275.0,Pending
5485.0,Delta Corp,Consulting,2024-05-22,2024-07-20,101328,81418.0,In Progress
5486.0,XYZ Pvt,Automation,2024-04-09,2024-02-21,106573,70068.0,Pending
,XYZ Pvt,Automation,2024-05-06,2024-07-25,97871,71344.0,Done
5488.0,XYZ Pvt,BI Report,2024-03-08,2024-02-14,95195,86284.0,Done
5489.0,Xyz pvt,Automation,2024-05-12,2024-05-06,44684,40601.0,Pending
5490.0,abc LTD,BI Report,2024-03-30,2024-05-19,81500,35575.0,Pending
5491.0,Delta Corp,BI Report,2024-03-29,2024-05-24,49902,60705.0,Pending
5492.0,Delta Corp,Data Cleanup,2024-01-10,2024-04-08,68606,63221.0,In Progress
5493.0,XYZ Pvt,Data Cleanup,2024-01-08,2024-06-06,115548,40369.0,In Progress
5494.0,Delta Corp,Data Cleanup,2024-01-12,2024-02-02,50571,52617.0,Pending
5495.0,DELTA corp,Consulting,2024-03-04,2024-06-24,84447,66315.0,Pending
5496.0,Delta Corp,Data Cleanup,2024-04-27,2024-03-22,91752,23317.0,In Progress
5497.0,ABC ltd,Automation,2024-02-28,2024-06-28,81944,64109.0,In Progress
5498.0,DELTA corp,Automation,2024-02-19,2024-02-23,102157,,Pending
5499.0,DELTA corp,Data Cleanup,2024-05-30,2024-03-31,101513,49239.0,In Progress
5500.0,Delta Corp,Consulting,2024-02-09,2024-02-28,93731,26082.0,In Progress
5501.0,Xyz pvt,BI Report,2024-05-01,2024-01-23,58938,70520.0,Done
5502.0,XYZ Pvt,Consulting,2024-04-06,2024-02-01,72203,19079.0,Pending
5503.0,abc LTD,Consulting,2024-05-06,2024-03-17,72805,10884.0,Pending
,abc LTD,BI Report,2024-03-27,2024-05-18,87649,44347.0,In Progress
5505.0,ABC ltd,BI Report,2024-03-17,2024-07-26,55910,80731.0,Done
5506.0,abc LTD,BI Report,2024-04-30,2024-05-06,37761,75787.0,Pending
5507.0,abc LTD,Automation,2024-05-25,2024-04-19,39992,78176.0,Pending
,XYZ Pvt,BI Report,2024-05-28,2024-03-14,94314,26740.0,In Progress
5509.0,XYZ Pvt,BI Report,2024-04-20,2024-03-16,102521,20815.0,Pending
5510.0,Xyz pvt,Consulting,2024-05-08,2024-06-03,70448,,In Progress
5511.0,ABC ltd,Consulting,2024-06-14,2024-07-10,84903,50891.0,Done
5512.0,abc LTD,Data Cleanup,2024-02-10,2024-06-28,60447,60566.0,Done
5513.0,Xyz pvt,Consulting,2024-06-18,2024-05-01,25786,49968.0,Pending
5514.0,ABC ltd,BI Report,2024-05-16,2024-07-19,57706,,In Progress
5515.0,DELTA corp,Automation,2024-01-23,2024-02-06,111444,86440.0,Done
5516.0,abc LTD,Consulting,2024-03-18,2024-08-03,91587,62860.0,Pending
5517.0,abc LTD,Consulting,2024-01-11,2024-04-23,117282,26462.0,Pending
5518.0,XYZ Pvt,BI Report,2024-03-11,2024-04-11,30611,43482.0,Pending
5519.0,Delta Corp,Consulting,2024-06-07,2024-01-06,19490,80483.0,In Progress
,ABC ltd,Consulting,2024-01-26,2024-07-05,65004,,In Progress
5521.0,abc LTD,BI Report,2024-01-30,2024-06-27,75634,20782.0,Done
5522.0,ABC ltd,Consulting,2024-06-10,2024-06-22,111849,14614.0,In Progress
5523.0,Xyz pvt,Automation,2024-06-22,2024-04-22,21377,8741.0,In Progress
5524.0,Xyz pvt,Data Cleanup,2024-04-11,2024-04-28,24903,38210.0,Pending
5525.0,Delta Corp,Consulting,2024-03-09,2024-02-15,29567,74269.0,Pending
5526.0,abc LTD,Automation,2024-05-12,2024-01-13,103421,21944.0,Done
5527.0,XYZ Pvt,Consulting,2024-06-14,2024-06-13,108758,64991.0,Pending
5528.0,abc LTD,Data Cleanup,2024-06-04,2024-02-04,63556,9806.0,Pending
5529.0,ABC ltd,BI Report,2024-06-02,2024-02-20,41606,21285.0,Pending
5530.0,DELTA corp,Data Cleanup,2024-03-01,2024-04-19,97976,84993.0,In Progress
5531.0,Xyz pvt,Consulting,2024-04-15,2024-07-03,17260,75289.0,Pending
5532.0,ABC ltd,Data Cleanup,2024-01-23,2024-04-10,45267,48126.0,Done
5533.0,Delta Corp,Data Cleanup,2024-06-22,2024-03-06,107538,88123.0,Done
5534.0,Xyz pvt,BI Report,2024-04-22,2024-05-25,73369,13857.0,Pending
5535.0,XYZ Pvt,Consulting,2024-01-30,2024-04-03,65060,41792.0,Pending
5536.0,Xyz pvt,Data Cleanup,2024-03-07,2024-06-21,31833,62361.0,Done
5537.0,DELTA corp,Data Cleanup,2024-06-09,2024-05-10,18498,44322.0,In Progress
5538.0,abc LTD,BI Report,2024-05-10,2024-03-06,80310,83507.0,Pending
5539.0,DELTA corp,Automation,2024-04-30,2024-05-04,61729,19908.0,Done
5540.0,DELTA corp,Consulting,2024-03-23,2024-06-25,25518,,In Progress
5541.0,abc LTD,Automation,2024-06-18,2024-07-13,93037,71643.0,Done
5542.0,Xyz pvt,Automation,2024-03-02,2024-05-05,37254,29202.0,In Progress
5543.0,Delta Corp,BI Report,2024-02-26,2024-06-25,114612,78102.0,Done
5544.0,abc LTD,BI Report,2024-01-01,2024-02-22,96438,67883.0,Done
5545.0,abc LTD,Consulting,2024-04-11,2024-07-25,114021,87558.0,In Progress
5546.0,XYZ Pvt,Automation,2024-03-09,2024-03-04,40545,51720.0,Pending
,Xyz pvt,Data Cleanup,2024-02-28,2024-07-08,18345,47662.0,Done
5548.0,abc LTD,Automation,2024-02-15,2024-01-16,95906,35030.0,Pending
5549.0,Delta Corp,BI Report,2024-04-15,2024-01-30,71366,47850.0,Done
5550.0,ABC ltd,Data Cleanup,2024-02-03,2024-07-12,61721,43397.0,In Progress
5551.0,Xyz pvt,Data Cleanup,2024-04-10,2024-02-20,74829,64094.0,Pending
,XYZ Pvt,BI Report,2024-04-06,2024-02-28,108767,28616.0,In Progress
5553.0,DELTA corp,Data Cleanup,2024-06-01,2024-02-08,24642,,In Progress
5554.0,abc LTD,Automation,2024-06-18,2024-03-29,98375,14661.0,Pending
5555.0,Delta Corp,BI Report,2024-01-29,2024-05-19,104217,65029.0,Pending
5556.0,Xyz pvt,Consulting,2024-06-01,2024-03-07,79533,34047.0,Pending
5557.0,Delta Corp,BI Report,2024-05-02,2024-03-02,87571,47043.0,In Progress
5558.0,Delta Corp,Consulting,2024-03-13,2024-04-07,68382,54442.0,In Progress
5559.0,DELTA corp,Consulting,2024-05-22,2024-04-30,48299,69378.0,In Progress
5560.0,XYZ Pvt,BI Report,2024-01-04,2024-03-21,50035,33943.0,Pending
5561.0,Xyz pvt,BI Report,2024-02-07,2024-05-17,38583,42487.0,Done
5562.0,abc LTD,Consulting,2024-01-20,2024-03-21,37105,82769.0,Pending
5563.0,XYZ Pvt,Consulting,2024-04-22,2024-06-16,96666,,Done
,abc LTD,Data Cleanup,2024-01-23,2024-08-04,28736,32559.0,In Progress
5565.0,ABC ltd,BI Report,2024-06-13,2024-02-11,57281,79380.0,Done
5566.0,Delta Corp,BI Report,2024-04-20,2024-07-11,94351,49519.0,Pending
5567.0,ABC ltd,Data Cleanup,2024-05-15,2024-07-16,104932,19416.0,Pending
5568.0,Delta Corp,BI Report,2024-06-13,2024-05-28,39312,30859.0,Pending
5569.0,DELTA corp,Data Cleanup,2024-02-14,2024-02-04,92780,,Done
5570.0,XYZ Pvt,Data Cleanup,2024-04-06,2024-07-24,57668,,Pending
5571.0,abc LTD,BI Report,2024-02-02,2024-02-16,70652,50771.0,Done
5572.0,DELTA corp,Automation,2024-05-14,2024-03-06,26718,23498.0,In Progress
5573.0,abc LTD,Consulting,2024-01-22,2024-07-25,97320,77798.0,Done
5574.0,XYZ Pvt,BI Report,2024-05-12,2024-07-28,111219,40914.0,In Progress
5575.0,Xyz pvt,Automation,2024-01-15,2024-02-22,58997,60980.0,Done
5576.0,ABC ltd,Data Cleanup,2024-01-21,2024-07-13,46428,53500.0,In Progress
5577.0,ABC ltd,Automation,2024-05-05,2024-03-29,117295,42885.0,Pending
5578.0,abc LTD,BI Report,2024-03-29,2024-04-07,73822,46215.0,Done
5579.0,abc LTD,BI Report,2024-01-17,2024-07-15,41490,,In Progress
5580.0,abc LTD,Automation,2024-02-25,2024-07-08,65209,37924.0,Pending
5581.0,XYZ Pvt,BI Report,2024-02-19,2024-03-13,62351,63099.0,Pending
5582.0,Xyz pvt,Consulting,2024-05-14,2024-02-20,56001,71113.0,In Progress
5583.0,ABC ltd,Automation,2024-04-27,2024-04-27,60856,8318.0,In Progress
5584.0,DELTA corp,Data Cleanup,2024-05-01,2024-02-02,31410,85697.0,Done
5585.0,Delta Corp,Automation,2024-02-19,2024-03-22,67685,85859.0,In Progress
5586.0,XYZ Pvt,Automation,2024-02-29,2024-05-05,50386,13749.0,In Progress
5587.0,ABC ltd,Automation,2024-05-04,2024-01-08,89898,17528.0,Pending
5588.0,Xyz pvt,Automation,2024-04-25,2024-02-11,119943,29441.0,In Progress
5589.0,XYZ Pvt,Data Cleanup,2024-05-14,2024-06-29,104547,16526.0,In Progress
5590.0,DELTA corp,Data Cleanup,2024-06-16,2024-05-31,87578,45161.0,In Progress
5591.0,ABC ltd,Data Cleanup,2024-06-21,2024-04-06,40286,9044.0,Pending
5592.0,XYZ Pvt,Automation,2024-03-28,2024-03-28,26391,86301.0,Pending
5593.0,ABC ltd,Consulting,2024-04-14,2024-01-22,41999,,Pending
5594.0,ABC ltd,Consulting,2024-02-24,2024-08-02,17018,56887.0,Pending
5595.0,Xyz pvt,Data Cleanup,2024-03-04,2024-08-02,27952,59671.0,Done
5596.0,Delta Corp,Consulting,2024-04-05,2024-05-05,96776,8961.0,Pending
